,NAME,LABEL
0,1340975_CASREV22_OG,False
1,233478_CASREV22_OG,False
2,52451_CASREV22_OG,False
3,576778_CASREV22_OG,False
4,513575_CASREV22_OG,False
5,468106_CASREV22_OG,False
6,292632_CASREV22_OG,False
7,214947_CASREV22_OG,False
8,1143716_CASREV22_OG,False
9,182323_CASREV22_OG,False
10,1238352_CASREV22_OG,False
11,884834_CASREV22_OG,False
12,66653_CASREV22_OG,False
13,62489_CASREV22_OG,False
14,196493_CASREV22_OG,False
15,458517_CASREV22_OG,False
16,487925_CASREV22_OG,False
17,1059806_CASREV22_OG,False
18,1262524_CASREV22_OG,False
19,55649_CASREV22_OG,False
20,1177016_CASREV22_OG,CSCb
21,416992_CASREV22_OG,False
22,1142825_CASREV22_OG,False
23,879796_CASREV22_OG,False
24,462297_CASREV22_OG,False
25,942059_CASREV22_OG,False
26,1235779_CASREV22_OG,False
27,583408_CASREV22_OG,False
28,13628_CASREV22_OG,False
29,334829_CASREV22_OG,CSCb
30,886286_CASREV22_OG,False
31,713557_CASREV22_OG,False
32,582738_CASREV22_OG,False
33,326064_CASREV22_OG,False
34,451545_CASREV22_OG,False
35,705889_CASREV22_OG,False
36,214350_CASREV22_OG,False
37,194502_CASREV22_OG,False
38,796765_CASREV22_OG,False
39,202828_CASREV22_OG,False
40,752834_CASREV22_OG,False
41,721327_CASREV22_OG,False
42,1266105_CASREV22_OG,False
43,554740_CASREV22_OG,False
44,91122_CASREV22_OG,False
45,963483_CASREV22_OG,False
46,1124551_CASREV22_OG,False
47,261779_CASREV22_OG,False
48,793844_CASREV22_OG,False
49,165255_CASREV22_OG,MP
50,1157713_CASREV22_OG,False
51,614839_CASREV22_OG,False
52,1318353_CASREV22_OG,False
53,1297129_CASREV22_OG,False
54,758403_CASREV22_OG,False
55,1210795_CASREV22_OG,False
56,403258_CASREV22_OG,False
57,145867_CASREV22_OG,MP
58,96100_CASREV22_OG,False
59,477937_CASREV22_OG,False
60,606890_CASREV22_OG,False
61,167335_CASREV22_OG,False
62,488197_CASREV22_OG,False
63,211815_CASREV22_OG,False
64,797182_CASREV22_OG,False
65,582952_CASREV22_OG,False
66,950870_CASREV22_OG,False
67,1333126_CASREV22_OG,False
68,765108_CASREV22_OG,CSCb
69,341110_CASREV22_OG,CSCb
70,776325_CASREV22_OG,False
71,745056_CASREV22_OG,False
72,439368_CASREV22_OG,False
73,559893_CASREV22_OG,False
74,149741_CASREV22_OG,MP
75,1277440_CASREV22_OG,False
76,1331645_CASREV22_OG,False
77,358903_CASREV22_OG,MP
78,1120172_CASREV22_OG,CSCb
79,513405_CASREV22_OG,False
80,342679_CASREV22_OG,CSCb
81,969429_CASREV22_OG,False
82,795775_CASREV22_OG,False
83,566121_CASREV22_OG,False
84,1342176_CASREV22_OG,False
85,1168008_CASREV22_OG,CSCb
86,460566_CASREV22_OG,False
87,680070_CASREV22_OG,False
88,117310_CASREV22_OG,False
89,480348_CASREV22_OG,False
90,67319_CASREV22_OG,False
91,661552_CASREV22_OG,False
92,841303_CASREV22_OG,False
93,561493_CASREV22_OG,False
94,138807_CASREV22_OG,False
95,442463_CASREV22_OG,False
96,1189462_CASREV22_OG,False
97,659927_CASREV22_OG,False
98,445910_CASREV22_OG,False
99,1046963_CASREV22_OG,False
100,829700_CASREV22_OG,False
101,1348158_CASREV22_OG,False
102,962282_CASREV22_OG,False
103,299623_CASREV22_OG,False
104,555493_CASREV22_OG,False
105,292826_CASREV22_OG,False
106,517215_CASREV22_OG,False
107,1177274_CASREV22_OG,CSCb
108,1130317_CASREV22_OG,False
109,551009_CASREV22_OG,False
110,1225965_CASREV22_OG,False
111,898490_CASREV22_OG,False
112,1223757_CASREV22_OG,False
113,837603_CASREV22_OG,False
114,759161_CASREV22_OG,False
115,459948_CASREV22_OG,False
116,290102_CASREV22_OG,False
117,1068554_CASREV22_OG,False
118,1034977_CASREV22_OG,False
119,190650_CASREV22_OG,MP
120,98810_CASREV22_OG,False
121,229950_CASREV22_OG,False
122,320531_CASREV22_OG,False
123,1315849_CASREV22_OG,False
124,335506_CASREV22_OG,CSCb
125,885333_CASREV22_OG,False
126,1250760_CASREV22_OG,False
127,133227_CASREV22_OG,False
128,806915_CASREV22_OG,False
129,800313_CASREV22_OG,False
130,1249668_CASREV22_OG,False
