,NAME,LABEL
0,1340975_CASREV20_OG,False
1,233478_CASREV20_OG,False
2,52451_CASREV20_OG,MP
3,576778_CASREV20_OG,False
4,513575_CASREV20_OG,False
5,468106_CASREV20_OG,False
6,292632_CASREV20_OG,CSCb
7,214947_CASREV20_OG,False
8,1143716_CASREV20_OG,False
9,182323_CASREV20_OG,False
10,1238352_CASREV20_OG,False
11,884834_CASREV20_OG,MP
12,66653_CASREV20_OG,MP
13,62489_CASREV20_OG,MP
14,196493_CASREV20_OG,False
15,458517_CASREV20_OG,False
16,487925_CASREV20_OG,False
17,1059806_CASREV20_OG,False
18,1262524_CASREV20_OG,False
19,55649_CASREV20_OG,MP
20,1177016_CASREV20_OG,False
21,416992_CASREV20_OG,CSCb
22,1142825_CASREV20_OG,False
23,879796_CASREV20_OG,MP
24,462297_CASREV20_OG,False
25,942059_CASREV20_OG,MP
26,1235779_CASREV20_OG,False
27,583408_CASREV20_OG,False
28,13628_CASREV20_OG,MP
29,334829_CASREV20_OG,CSCb
30,886286_CASREV20_OG,MP
31,713557_CASREV20_OG,False
32,582738_CASREV20_OG,False
33,326064_CASREV20_OG,False
34,451545_CASREV20_OG,False
35,705889_CASREV20_OG,CSCb
36,214350_CASREV20_OG,False
37,194502_CASREV20_OG,False
38,796765_CASREV20_OG,False
39,202828_CASREV20_OG,False
40,752834_CASREV20_OG,False
41,721327_CASREV20_OG,False
42,1266105_CASREV20_OG,MP
43,554740_CASREV20_OG,False
44,91122_CASREV20_OG,MP
45,963483_CASREV20_OG,MP
46,1124551_CASREV20_OG,MP
47,261779_CASREV20_OG,False
48,793844_CASREV20_OG,False
49,165255_CASREV20_OG,False
50,1157713_CASREV20_OG,False
51,614839_CASREV20_OG,False
52,1318353_CASREV20_OG,False
53,1297129_CASREV20_OG,False
54,758403_CASREV20_OG,False
55,1210795_CASREV20_OG,False
56,403258_CASREV20_OG,CSCb
57,145867_CASREV20_OG,False
58,96100_CASREV20_OG,MP
59,477937_CASREV20_OG,False
60,606890_CASREV20_OG,False
61,167335_CASREV20_OG,False
62,488197_CASREV20_OG,False
63,211815_CASREV20_OG,False
64,797182_CASREV20_OG,False
65,582952_CASREV20_OG,False
66,950870_CASREV20_OG,MP
67,1333126_CASREV20_OG,False
68,765108_CASREV20_OG,False
69,341110_CASREV20_OG,CSCb
70,776325_CASREV20_OG,False
71,745056_CASREV20_OG,False
72,439368_CASREV20_OG,False
73,559893_CASREV20_OG,False
74,149741_CASREV20_OG,False
75,1277440_CASREV20_OG,False
76,1331645_CASREV20_OG,False
77,358903_CASREV20_OG,CSCb
78,1120172_CASREV20_OG,MP
79,513405_CASREV20_OG,False
80,342679_CASREV20_OG,False
81,969429_CASREV20_OG,MP
