,NAME,LABEL
0,1340975_CASREV21_OG,False
1,233478_CASREV21_OG,False
2,52451_CASREV21_OG,False
3,576778_CASREV21_OG,False
4,513575_CASREV21_OG,False
5,468106_CASREV21_OG,False
6,292632_CASREV21_OG,False
7,214947_CASREV21_OG,False
8,1143716_CASREV21_OG,False
9,182323_CASREV21_OG,False
10,1238352_CASREV21_OG,CSCb
11,884834_CASREV21_OG,False
12,66653_CASREV21_OG,MP
13,62489_CASREV21_OG,False
14,196493_CASREV21_OG,False
15,458517_CASREV21_OG,False
16,487925_CASREV21_OG,False
17,1059806_CASREV21_OG,False
18,1262524_CASREV21_OG,False
19,55649_CASREV21_OG,False
20,1177016_CASREV21_OG,CSCb
21,416992_CASREV21_OG,False
22,1142825_CASREV21_OG,False
23,879796_CASREV21_OG,False
24,462297_CASREV21_OG,False
25,942059_CASREV21_OG,False
26,1235779_CASREV21_OG,CSCb
27,583408_CASREV21_OG,False
28,13628_CASREV21_OG,MP
29,334829_CASREV21_OG,False
30,886286_CASREV21_OG,False
31,713557_CASREV21_OG,False
32,582738_CASREV21_OG,False
33,326064_CASREV21_OG,False
34,451545_CASREV21_OG,False
35,705889_CASREV21_OG,False
36,214350_CASREV21_OG,False
37,194502_CASREV21_OG,False
38,796765_CASREV21_OG,False
39,202828_CASREV21_OG,False
40,752834_CASREV21_OG,False
41,721327_CASREV21_OG,False
42,1266105_CASREV21_OG,False
43,554740_CASREV21_OG,False
44,91122_CASREV21_OG,False
45,963483_CASREV21_OG,CSCa
46,1124551_CASREV21_OG,False
47,261779_CASREV21_OG,False
48,793844_CASREV21_OG,False
49,165255_CASREV21_OG,False
50,1157713_CASREV21_OG,False
51,614839_CASREV21_OG,False
52,1318353_CASREV21_OG,False
53,1297129_CASREV21_OG,False
54,758403_CASREV21_OG,False
55,1210795_CASREV21_OG,False
56,403258_CASREV21_OG,False
57,145867_CASREV21_OG,False
58,96100_CASREV21_OG,MP
59,477937_CASREV21_OG,False
60,606890_CASREV21_OG,False
61,167335_CASREV21_OG,False
62,488197_CASREV21_OG,False
63,211815_CASREV21_OG,False
64,797182_CASREV21_OG,False
65,582952_CASREV21_OG,False
