,NAME,LABEL
0,116739_OG,CSE
1,26225_OG,MP
2,288389_OG,CSCa
3,256787_OG,False
4,234053_OG,False
5,146316_OG,CSCa
6,107473_OG,CSE
7,571858_OG,MP
8,91161_OG,CSE
9,442417_OG,CSCb
10,33326_OG,CSE
11,31244_OG,CSE
12,98246_OG,CSE
13,229258_OG,False
14,243962_OG,False
15,529903_OG,MP
16,27824_OG,MP
17,588508_OG,MP
18,208496_OG,False
19,571412_OG,MP
20,439898_OG,CSCb
21,231148_OG,CSCa
22,471029_OG,MP
23,291704_OG,CSCa
24,6814_OG,MP
25,167414_OG,False
26,443143_OG,False
27,356778_OG,CSCb
28,291369_OG,CSCa
29,163032_OG,CSCa
30,225772_OG,False
31,352944_OG,False
32,107175_OG,CSE
33,97251_OG,CSE
34,398382_OG,CSCb
35,101414_OG,CSE
36,376417_OG,CSCb
37,360663_OG,CSCb
38,277370_OG,CSCa
39,45561_OG,CSE
40,481741_OG,MP
41,562275_OG,MP
42,130889_OG,CSCa
43,396922_OG,CSCb
44,82627_OG,CSE
45,578856_OG,MP
46,307419_OG,False
47,379201_OG,CSCb
48,201629_OG,CSCa
49,72933_OG,CSE
50,48050_OG,CSE
51,238968_OG,False
52,303445_OG,False
53,83667_OG,CSE
54,244098_OG,False
55,105907_OG,CSE
56,398591_OG,CSCb
57,291476_OG,CSCa
58,475435_OG,MP
59,382554_OG,CSCb
60,170555_OG,False
61,388162_OG,CSCb
62,372528_OG,CSCb
63,219684_OG,CSCa
64,279946_OG,False
65,74870_OG,CSE
66,179451_OG,False
67,560086_OG,MP
68,256702_OG,False
69,171339_OG,False
70,484714_OG,MP
71,397887_OG,CSCb
72,283060_OG,False
73,584004_OG,MP
74,230283_OG,False
75,340035_OG,CSCb
76,58655_OG,CSE
77,240174_OG,False
78,33659_OG,CSE
79,330776_OG,False
80,420651_OG,CSCb
81,280746_OG,False
82,69403_OG,CSE
83,221231_OG,CSCa
84,329963_OG,False
85,222955_OG,False
86,523481_OG,MP
87,414850_OG,CSCb
88,481141_OG,MP
89,149811_OG,False
90,277746_OG,CSCa
91,146413_OG,CSCa
92,258607_OG,False
93,588637_OG,MP
94,565158_OG,MP
95,275504_OG,CSCa
96,449245_OG,MP
97,418801_OG,CSCb
98,379580_OG,CSCb
99,229974_OG,False
100,145051_OG,False
101,534277_OG,MP
102,517488_OG,MP
103,95325_OG,CSE
104,49405_OG,CSE
105,114975_OG,CSE
106,160265_OG,False
107,167753_OG,False
108,442666_OG,CSCb
109,66613_OG,CSE
110,403457_OG,False
111,400156_OG,CSCb
112,490785_OG,MP
113,554816_OG,MP
114,263626_OG,False
115,580099_OG,MP
116,12038_OG,MP
117,120116_OG,CSE
118,563054_OG,MP
119,279786_OG,False
120,356699_OG,CSCb
121,116970_OG,CSE
122,307757_OG,False
123,455884_OG,MP
124,165840_OG,CSCa
125,475763_OG,MP
126,3402_OG,MP
127,276183_OG,CSCa
128,524902_OG,MP
129,187330_OG,False
130,532342_OG,MP
131,111579_OG,CSE
132,312942_OG,False
133,532323_OG,MP
134,208573_OG,False
135,160263_OG,False
136,392077_OG,False
137,169396_OG,False
138,565579_OG,MP
139,556116_OG,MP
140,599_OG,MP
141,339902_OG,CSCb
142,512340_OG,MP
143,20422_OG,MP
144,117301_OG,CSE
145,380612_OG,CSCb
146,322451_OG,CSCb
147,251083_OG,False
148,60738_OG,CSE
149,252572_OG,False
150,82582_OG,CSE
151,89814_OG,CSE
152,509597_OG,MP
153,72574_OG,CSE
154,558582_OG,MP
155,131869_OG,CSCa
156,134628_OG,False
157,498369_OG,MP
158,576510_OG,MP
159,173148_OG,False
160,277932_OG,CSCa
161,553306_OG,MP
162,443692_OG,False
163,222086_OG,False
164,565492_OG,MP
165,210922_OG,False
166,326858_OG,False
167,418373_OG,CSCb
168,391559_OG,CSCb
169,459381_OG,MP
170,542717_OG,MP
171,473417_OG,MP
172,126882_OG,CSCa
173,259947_OG,False
174,235612_OG,CSCa
175,67136_OG,CSE
176,354508_OG,False
177,22056_OG,MP
178,580828_OG,MP
179,241292_OG,False
180,230914_OG,CSCa
181,7540_OG,MP
182,74441_OG,CSE
183,61733_OG,CSE
184,240062_OG,False
185,70674_OG,CSE
186,32938_OG,CSE
187,346479_OG,False
188,74299_OG,CSE
189,539131_OG,MP
190,249565_OG,False
191,292004_OG,CSCa
192,508993_OG,MP
193,224643_OG,False
194,565427_OG,MP
195,138739_OG,CSCa
196,495631_OG,MP
197,254801_OG,CSCa
198,495948_OG,MP
199,426833_OG,False
200,199659_OG,False
201,98907_OG,CSE
202,101639_OG,CSE
203,451989_OG,MP
204,371507_OG,False
205,444154_OG,False
206,431071_OG,CSCb
207,489710_OG,MP
208,56802_OG,CSE
209,103198_OG,CSE
210,63556_OG,CSE
211,422179_OG,False
212,355784_OG,False
213,114576_OG,CSE
214,260735_OG,False
215,200896_OG,CSCa
216,199448_OG,False
217,562336_OG,MP
218,470405_OG,MP
219,146991_OG,CSCa
220,442374_OG,CSCb
221,192401_OG,False
222,292075_OG,CSCa
223,485100_OG,MP
224,261941_OG,False
225,79046_OG,CSE
226,464656_OG,MP
227,577057_OG,MP
228,102664_OG,CSE
229,53045_OG,CSE
230,566847_OG,MP
231,15474_OG,MP
232,97793_OG,CSE
233,247861_OG,CSCa
234,174389_OG,False
235,426156_OG,False
236,509231_OG,MP
237,504740_OG,MP
238,224130_OG,False
239,420521_OG,CSCb
240,61483_OG,CSE
241,172634_OG,False
242,397382_OG,CSCb
243,2260_OG,MP
244,409386_OG,False
245,278085_OG,CSCa
246,477110_OG,MP
247,299105_OG,False
248,443555_OG,False
249,582765_OG,MP
250,510311_OG,MP
251,162316_OG,False
252,199122_OG,False
253,311120_OG,False
254,228275_OG,False
255,61324_OG,CSE
256,568532_OG,MP
257,63918_OG,CSE
258,328838_OG,False
259,59942_OG,CSE
260,52578_OG,CSE
261,499948_OG,MP
262,527276_OG,MP
263,556926_OG,MP
264,165080_OG,CSCa
265,59642_OG,CSE
266,532496_OG,MP
267,84002_OG,CSE
268,194851_OG,False
269,71849_OG,CSE
270,71262_OG,CSE
271,246629_OG,CSCa
272,423389_OG,False
273,125710_OG,False
274,258175_OG,False
275,41672_OG,CSE
276,85965_OG,CSE
277,439589_OG,CSCb
278,548177_OG,MP
279,331737_OG,False
280,273432_OG,CSCa
281,214181_OG,CSCa
282,329445_OG,False
283,250280_OG,False
284,278517_OG,CSCa
285,415011_OG,CSCb
286,137235_OG,CSCa
287,314569_OG,False
288,479434_OG,MP
289,331535_OG,False
290,76066_OG,CSE
291,9767_OG,MP
292,480547_OG,MP
293,590341_OG,MP
294,104837_OG,CSE
295,76819_OG,CSE
296,563750_OG,MP
297,223508_OG,False
298,530458_OG,MP
299,278082_OG,CSCa
300,138890_OG,CSCa
301,365962_OG,False
302,72132_OG,CSE
303,256150_OG,CSCa
304,387477_OG,CSCb
305,298830_OG,False
306,165409_OG,CSCa
307,459469_OG,MP
308,569605_OG,MP
309,317212_OG,False
310,554634_OG,MP
311,8203_OG,MP
312,581542_OG,MP
313,313921_OG,False
314,108618_OG,CSE
315,140814_OG,CSCa
316,277312_OG,CSCa
317,121035_OG,CSE
318,112235_OG,CSE
319,580097_OG,MP
320,162998_OG,CSCa
321,285577_OG,CSCa
322,295442_OG,False
323,220861_OG,CSCa
324,359536_OG,CSCb
325,213487_OG,CSCa
326,276807_OG,CSCa
327,529959_OG,MP
328,512262_OG,MP
329,263319_OG,False
330,53266_OG,CSE
331,96781_OG,CSE
332,444151_OG,False
333,290120_OG,CSCa
334,46228_OG,CSE
335,3717_OG,MP
336,349759_OG,False
337,137174_OG,CSCa
338,274680_OG,CSCa
339,169430_OG,False
340,463298_OG,MP
341,578478_OG,MP
342,448462_OG,MP
343,588153_OG,MP
344,10139_OG,MP
345,117308_OG,CSE
346,78898_OG,CSE
347,156294_OG,CSCa
348,572092_OG,MP
349,37778_OG,CSE
350,387151_OG,CSCb
351,579364_OG,MP
352,155287_OG,False
353,450664_OG,MP
354,133636_OG,False
355,43860_OG,CSE
356,323232_OG,CSCb
357,382364_OG,CSCb
358,41832_OG,CSE
359,375190_OG,CSCb
360,220281_OG,CSCa
361,261650_OG,False
362,107786_OG,CSE
363,370858_OG,False
364,587080_OG,MP
365,426117_OG,False
366,162060_OG,False
367,248237_OG,CSCa
368,170395_OG,False
369,185652_OG,False
370,432322_OG,CSCb
371,25990_OG,MP
372,188073_OG,False
373,348321_OG,False
374,431712_OG,CSCb
375,260222_OG,False
376,279766_OG,False
377,166931_OG,False
378,113346_OG,CSE
379,401124_OG,False
380,40605_OG,CSE
381,493554_OG,MP
382,233238_OG,False
383,209267_OG,False
384,482662_OG,MP
385,366643_OG,False
386,320015_OG,False
387,238651_OG,False
388,233752_OG,False
389,24813_OG,MP
390,202511_OG,False
391,417821_OG,CSCb
392,344207_OG,CSCb
393,292136_OG,CSCa
394,72792_OG,CSE
395,292683_OG,CSCa
396,368203_OG,False
397,534150_OG,MP
398,419093_OG,CSCb
399,562262_OG,MP
400,347235_OG,False
401,28941_OG,CSE
402,120944_OG,CSE
403,273903_OG,CSCa
404,187241_OG,False
405,278361_OG,CSCa
406,40115_OG,CSE
407,113668_OG,CSE
408,455673_OG,MP
409,362479_OG,CSCb
410,328914_OG,False
411,457592_OG,MP
412,536265_OG,MP
413,121263_OG,CSE
414,403906_OG,False
415,199312_OG,False
416,267095_OG,CSCa
417,46542_OG,CSE
418,457239_OG,MP
419,1773_OG,MP
420,545175_OG,MP
421,564607_OG,MP
422,206606_OG,False
423,381913_OG,CSCb
424,452248_OG,MP
425,73372_OG,CSE
426,346239_OG,False
427,329164_OG,False
428,130679_OG,CSCa
429,314910_OG,False
430,531756_OG,MP
431,324308_OG,CSCb
432,428231_OG,False
433,342027_OG,CSCb
434,421947_OG,False
435,310016_OG,False
436,581343_OG,MP
437,133470_OG,False
438,201158_OG,CSCa
439,440869_OG,CSCb
440,397562_OG,CSCb
441,182480_OG,CSCa
442,315568_OG,False
443,425800_OG,False
444,574553_OG,MP
445,425_OG,MP
446,318635_OG,False
447,300850_OG,False
448,220392_OG,CSCa
449,450770_OG,MP
450,337902_OG,False
451,487575_OG,MP
452,463246_OG,MP
453,463638_OG,MP
454,224082_OG,False
455,536004_OG,MP
456,496171_OG,MP
457,177934_OG,CSCa
458,88914_OG,CSE
459,297571_OG,False
460,540490_OG,MP
461,351470_OG,False
462,97923_OG,CSE
463,246277_OG,CSCa
464,325498_OG,CSCb
465,235552_OG,CSCa
466,208802_OG,False
467,154511_OG,False
468,25611_OG,MP
469,48458_OG,CSE
470,256736_OG,False
471,498216_OG,MP
472,76365_OG,CSE
473,477538_OG,MP
474,434572_OG,CSCb
475,203880_OG,False
476,402630_OG,False
477,518392_OG,MP
478,419066_OG,CSCb
479,255836_OG,CSCa
480,154739_OG,False
481,5814_OG,MP
482,111764_OG,CSE
483,445798_OG,MP
484,229471_OG,False
485,184430_OG,False
486,543118_OG,MP
487,487115_OG,MP
488,52657_OG,CSE
489,584482_OG,MP
490,261303_OG,False
491,127253_OG,CSCa
492,478634_OG,MP
493,139816_OG,CSCa
494,487213_OG,MP
495,556932_OG,MP
496,586075_OG,MP
497,332711_OG,False
498,464071_OG,MP
499,529298_OG,MP
500,447470_OG,MP
501,574485_OG,MP
502,467574_OG,MP
503,166889_OG,False
504,497732_OG,MP
505,471932_OG,MP
506,271782_OG,CSCa
507,259249_OG,False
508,290782_OG,CSCa
509,546622_OG,MP
510,508136_OG,MP
511,250867_OG,False
512,287936_OG,CSCa
513,461239_OG,MP
514,81247_OG,CSE
515,299607_OG,False
516,245884_OG,CSCa
517,284913_OG,CSCa
518,352161_OG,False
519,335239_OG,False
520,566390_OG,MP
521,84491_OG,CSE
522,145095_OG,CSCa
523,158157_OG,CSCa
524,242495_OG,False
525,401641_OG,False
526,160227_OG,False
527,224345_OG,False
528,67348_OG,CSE
529,435020_OG,CSCb
530,427398_OG,False
531,346954_OG,False
532,568969_OG,MP
533,488557_OG,MP
534,435970_OG,CSCb
535,65290_OG,CSE
536,216881_OG,False
537,440552_OG,CSCb
538,408396_OG,False
539,20480_OG,MP
540,398858_OG,CSCb
541,500149_OG,MP
542,6182_OG,MP
543,368845_OG,False
544,313118_OG,False
545,408930_OG,False
546,439375_OG,CSCb
547,564365_OG,MP
548,572661_OG,MP
549,231251_OG,CSCa
550,511945_OG,MP
551,230080_OG,False
552,286193_OG,CSCa
553,457007_OG,MP
554,509232_OG,MP
555,30434_OG,CSE
556,407746_OG,False
557,352457_OG,False
558,423956_OG,False
559,173061_OG,False
560,490094_OG,MP
561,133827_OG,False
562,560069_OG,MP
563,28276_OG,MP
564,413160_OG,CSCb
565,591807_OG,MP
566,28418_OG,MP
567,88025_OG,CSE
568,449433_OG,MP
569,142291_OG,CSCa
570,484125_OG,MP
571,190556_OG,False
572,52727_OG,CSE
573,272793_OG,CSCa
574,397519_OG,CSCb
575,343254_OG,CSCb
576,221941_OG,False
577,476786_OG,MP
578,342722_OG,CSCb
579,353894_OG,False
580,397542_OG,CSCb
581,291773_OG,CSCa
582,442042_OG,CSCb
583,264525_OG,False
584,85884_OG,CSE
585,493152_OG,MP
586,20324_OG,MP
587,565621_OG,MP
588,54615_OG,CSE
589,366960_OG,False
590,235113_OG,CSCa
591,71951_OG,CSE
592,42213_OG,CSE
593,32537_OG,CSE
594,259295_OG,False
595,209044_OG,False
596,21369_OG,MP
597,159784_OG,False
598,250132_OG,False
599,132352_OG,False
600,496564_OG,MP
601,119946_OG,CSE
602,591364_OG,MP
603,228552_OG,False
604,487623_OG,MP
605,268690_OG,CSCa
606,386814_OG,CSCb
607,175939_OG,CSCa
608,120096_OG,CSE
609,171720_OG,False
610,326147_OG,CSCb
611,113349_OG,CSE
612,26925_OG,MP
613,327110_OG,False
614,393537_OG,False
615,415922_OG,CSCb
616,207963_OG,False
