,NAME,LABEL
0,116739_OG,False
1,26225_OG,False
2,288389_OG,False
3,256787_OG,False
4,234053_OG,False
5,146316_OG,CSC
6,107473_OG,False
7,571858_OG,False
8,91161_OG,False
9,442417_OG,False
10,33326_OG,False
11,31244_OG,False
12,98246_OG,False
13,229258_OG,False
14,243962_OG,False
15,529903_OG,False
16,27824_OG,False
17,588508_OG,False
18,208496_OG,False
19,571412_OG,False
20,439898_OG,False
21,231148_OG,False
22,471029_OG,False
23,291704_OG,False
24,6814_OG,False
25,167414_OG,False
26,443143_OG,False
27,356778_OG,False
28,291369_OG,False
29,163032_OG,CSC
30,225772_OG,False
31,352944_OG,False
32,107175_OG,False
33,97251_OG,False
34,398382_OG,False
35,101414_OG,False
36,376417_OG,False
37,360663_OG,False
38,277370_OG,False
39,45561_OG,False
40,481741_OG,False
41,562275_OG,False
42,130889_OG,CSC
43,396922_OG,False
44,82627_OG,False
45,578856_OG,False
46,307419_OG,False
47,379201_OG,False
48,201629_OG,False
49,72933_OG,False
50,48050_OG,False
51,238968_OG,False
52,303445_OG,False
53,83667_OG,False
54,244098_OG,False
55,105907_OG,False
56,398591_OG,False
57,291476_OG,False
58,475435_OG,False
59,382554_OG,False
60,170555_OG,False
61,388162_OG,False
62,372528_OG,False
63,219684_OG,False
64,279946_OG,False
65,74870_OG,False
66,179451_OG,False
67,560086_OG,False
68,256702_OG,False
69,171339_OG,False
70,484714_OG,False
71,397887_OG,False
72,283060_OG,False
73,584004_OG,False
74,230283_OG,False
75,340035_OG,False
76,58655_OG,False
77,240174_OG,False
78,33659_OG,False
79,330776_OG,False
80,420651_OG,False
81,280746_OG,False
82,69403_OG,False
83,221231_OG,False
84,329963_OG,False
85,222955_OG,False
86,523481_OG,False
87,414850_OG,False
88,481141_OG,False
89,149811_OG,False
90,277746_OG,False
91,146413_OG,CSC
92,258607_OG,False
93,588637_OG,False
94,565158_OG,False
95,275504_OG,False
96,449245_OG,False
97,418801_OG,False
98,379580_OG,False
99,229974_OG,False
100,145051_OG,CSC
101,534277_OG,False
102,517488_OG,MP
103,95325_OG,False
104,49405_OG,False
105,114975_OG,False
106,160265_OG,False
107,167753_OG,False
108,442666_OG,False
109,66613_OG,False
110,403457_OG,False
111,400156_OG,False
112,490785_OG,MP
113,554816_OG,MP
114,263626_OG,False
115,580099_OG,False
116,12038_OG,False
117,120116_OG,False
118,563054_OG,False
119,279786_OG,False
120,356699_OG,False
121,116970_OG,False
122,307757_OG,False
123,455884_OG,False
124,165840_OG,False
125,475763_OG,False
126,3402_OG,MP
127,276183_OG,False
128,524902_OG,False
129,187330_OG,False
130,532342_OG,False
131,111579_OG,False
132,312942_OG,False
133,532323_OG,False
134,208573_OG,False
135,160263_OG,False
136,392077_OG,False
137,169396_OG,False
138,565579_OG,False
139,556116_OG,MP
140,599_OG,MP
141,339902_OG,False
142,512340_OG,MP
143,20422_OG,False
144,117301_OG,False
145,380612_OG,False
146,322451_OG,False
147,251083_OG,False
148,60738_OG,False
149,252572_OG,False
150,82582_OG,False
151,89814_OG,False
152,509597_OG,MP
153,72574_OG,False
154,558582_OG,False
155,131869_OG,False
156,134628_OG,False
157,498369_OG,MP
158,576510_OG,False
159,173148_OG,False
160,277932_OG,False
161,553306_OG,MP
162,443692_OG,False
163,222086_OG,False
164,565492_OG,False
165,210922_OG,False
166,326858_OG,False
167,418373_OG,False
168,391559_OG,False
169,459381_OG,False
170,542717_OG,False
171,473417_OG,False
172,126882_OG,CSC
173,259947_OG,False
174,235612_OG,False
175,67136_OG,False
176,354508_OG,False
177,22056_OG,False
178,580828_OG,False
179,241292_OG,False
180,230914_OG,False
181,7540_OG,False
182,74441_OG,False
183,61733_OG,False
184,240062_OG,False
185,70674_OG,False
186,32938_OG,False
187,346479_OG,False
188,74299_OG,False
189,539131_OG,False
190,249565_OG,False
191,292004_OG,False
192,508993_OG,MP
193,224643_OG,False
194,565427_OG,False
195,138739_OG,CSC
196,495631_OG,MP
197,254801_OG,False
198,495948_OG,MP
199,426833_OG,False
200,199659_OG,False
201,98907_OG,False
202,101639_OG,False
203,451989_OG,False
204,371507_OG,False
205,444154_OG,False
206,431071_OG,False
207,489710_OG,False
208,56802_OG,False
209,103198_OG,False
210,63556_OG,False
211,422179_OG,False
212,355784_OG,False
213,114576_OG,False
214,260735_OG,False
215,200896_OG,False
216,199448_OG,False
217,562336_OG,False
218,470405_OG,False
219,146991_OG,CSC
220,442374_OG,False
221,192401_OG,False
222,292075_OG,False
223,485100_OG,False
224,261941_OG,False
225,79046_OG,False
226,464656_OG,False
227,577057_OG,False
228,102664_OG,False
229,53045_OG,False
230,566847_OG,False
231,15474_OG,False
232,97793_OG,False
233,247861_OG,False
234,174389_OG,NSC
235,426156_OG,False
236,509231_OG,MP
237,504740_OG,MP
238,224130_OG,False
239,420521_OG,False
240,61483_OG,False
241,172634_OG,False
242,397382_OG,False
243,2260_OG,MP
244,409386_OG,False
245,278085_OG,False
246,477110_OG,False
247,299105_OG,False
248,443555_OG,False
249,582765_OG,False
250,510311_OG,MP
251,162316_OG,CSC
252,199122_OG,False
253,311120_OG,False
254,228275_OG,False
255,61324_OG,False
256,568532_OG,False
257,63918_OG,False
258,328838_OG,False
259,59942_OG,False
260,52578_OG,False
261,499948_OG,MP
262,527276_OG,False
263,556926_OG,MP
264,165080_OG,CSC
265,59642_OG,False
266,532496_OG,False
267,84002_OG,False
268,194851_OG,NSC
269,71849_OG,False
270,71262_OG,False
271,246629_OG,False
272,423389_OG,False
273,125710_OG,CSC
274,258175_OG,False
275,41672_OG,False
276,85965_OG,False
277,439589_OG,False
278,548177_OG,MP
279,331737_OG,False
280,273432_OG,False
281,214181_OG,False
282,329445_OG,False
283,250280_OG,False
284,278517_OG,False
285,415011_OG,False
286,137235_OG,CSC
287,314569_OG,False
288,479434_OG,False
289,331535_OG,False
290,76066_OG,False
291,9767_OG,False
292,480547_OG,False
293,104837_OG,False
294,76819_OG,False
295,563750_OG,False
296,223508_OG,False
297,530458_OG,False
298,278082_OG,False
299,138890_OG,CSC
300,365962_OG,False
301,72132_OG,False
302,256150_OG,False
303,387477_OG,False
304,298830_OG,False
305,165409_OG,CSC
306,459469_OG,False
307,569605_OG,False
308,317212_OG,False
309,554634_OG,MP
310,8203_OG,False
311,581542_OG,False
312,313921_OG,False
313,108618_OG,False
314,140814_OG,CSC
315,277312_OG,False
316,121035_OG,False
317,112235_OG,False
318,580097_OG,False
319,162998_OG,CSC
320,285577_OG,False
321,295442_OG,False
322,220861_OG,False
323,359536_OG,False
324,213487_OG,False
